                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    5 Nov 2022 15:41:05
Satellite-FINCH


      Time (UTCG)             x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)   
6 Nov 2022 05:30:00.000      695.157253    -6234.341364    -2803.937407      695.154516    -6234.338070    -2803.945410     4506.946268     4356.766068    -2813.955508     4490.862795     4379.752070    -2803.969328     4490.863884     4379.750523    -2803.970000     4491.046757     4379.583870    -2803.937407     4491.047045     4379.583703    -2803.937207     4541.656494     4306.173909    -2835.937832     4490.793555     4379.843629    -2803.937207     4490.792158     4379.844933    -2803.937407    -3081.039863     5464.201987    -2803.927752     4506.945649     4356.765974    -2813.956644
6 Nov 2022 05:31:00.000      582.668559    -6046.849377    -3210.536907      582.665425    -6046.845605    -3210.544579     4408.026817     4172.551614    -3220.333814     4393.788112     4195.036911    -3210.565154     4393.789078     4195.035396    -3210.565812     4393.951088     4194.887826    -3210.536907     4393.951344     4194.887702    -3210.536719     4438.710142     4123.088100    -3241.825730     4393.708543     4195.142009    -3210.536719     4393.707225     4195.143246    -3210.536907    -2927.430283     5322.978664    -3210.527581     4408.026109     4172.551506    -3220.334923
6 Nov 2022 05:32:00.000      469.376462    -5831.749944    -3602.901896      469.372946    -5831.745711    -3602.909205     4289.618025     3969.889094    -3612.434294     4277.286953     3991.774271    -3602.926344     4277.287790     3991.772794    -3602.926985     4277.428223     3991.644958    -3602.901896     4277.428444     3991.644879    -3602.901720     4316.138981     3921.772918    -3633.340780     4277.197408     3991.892443    -3602.901720     4277.196174     3991.893606    -3602.901896    -2760.877745     5158.220651    -3602.892940     4289.617231     3969.888973    -3612.435370
6 Nov 2022 05:33:00.000      356.017879    -5589.995662    -3979.298616      356.013995    -5589.990987    -3979.305530     4152.250400     3749.681003    -3988.524375     4141.881362     3770.869334    -3979.319157     4141.882068     3770.867902    -3979.319779     4142.000303     3770.760364    -3979.298616     4142.000489     3770.760330    -3979.298454     4174.491991     3703.124825    -4008.753030     4141.782237     3771.000056    -3979.298454     4141.781093     3771.001141    -3979.298616    -2582.123125     4970.664786    -3979.290070     4152.249524     3749.680870    -3988.525413
6 Nov 2022 05:34:00.000      243.320819    -5322.662731    -4338.065824      243.316585    -5322.657635    -4338.072314     3996.538304     3512.907131    -4346.944184     3988.176999     3533.305006    -4338.082367     3988.177569     3533.303626    -4338.082967     3988.273086     3533.216858    -4338.065824     3988.273237     3533.216870    -4338.065676     4014.402507     3468.116631    -4366.405640     3988.068733     3533.447698    -4338.065676     3988.067685     3533.448700    -4338.065824    -2391.960966     4761.148662    -4338.057725     3996.537348     3512.906986    -4346.945180
6 Nov 2022 05:35:00.000      132.000068    -5030.945757    -4677.622039      131.995503    -5030.940262    -4677.628078     3823.176976     3260.619955    -4686.113793     3816.860211     3280.137294    -4677.634512     3816.860643     3280.135971    -4677.635087     3816.933021     3280.070356    -4677.622039     3816.933135     3280.070413    -4677.621906     3836.585163     3217.792933    -4704.722106     3816.743284     3280.291325    -4677.621906     3816.742335     3280.292239    -4677.622039    -2191.235770     4530.606612    -4677.614423     3823.175946     3260.619799    -4686.114743
6 Nov 2022 05:36:00.000       22.753011    -4716.152033    -4996.472402       22.748135    -4716.146164    -4996.477965     3632.939242     2993.939773    -5004.540065     3628.694771     3012.490422    -4996.480750     3628.695063     3012.489163    -4996.481297     3628.743984     3012.444986    -4996.472402     3628.744061     3012.445089    -4996.472285     3641.832508     2953.265276    -5022.213094     3628.569700     3012.655110    -4996.472285     3628.568856     3012.655931    -4996.472402    -1980.838109     4280.065306    -4996.465304     3632.938142     2993.939606    -5004.540964
6 Nov 2022 05:37:00.000      -83.744401    -4379.695326    -5293.215117      -83.749567    -4379.689108    -5293.220180     3426.671873     2714.049552    -5300.823091     3424.518287     2731.551658    -5293.219303     3424.518437     2731.550468    -5293.219819     3424.543688     2731.527925    -5293.215117     3424.543727     2731.528073    -5293.215015     3431.011280     2675.707046    -5317.482858     3424.385625     2731.726275    -5293.215015     3424.384889     2731.727000    -5293.215117    -1761.700549     4010.638951    -5293.208566     3426.670708     2714.049375    -5300.823936
6 Nov 2022 05:38:00.000     -186.841525    -4023.089153    -5566.547424     -186.846957    -4023.082613    -5566.551967     3205.291632     2422.189511    -5573.662156     3205.238284     2438.565884    -5566.547429     3205.238291     2438.564769    -5566.547914     3205.239761     2438.563955    -5566.547424     3205.239761     2438.564147    -5566.547339     3205.058359     2386.348099    -5589.235186     3205.098616     2438.749657    -5566.547339     3205.097993     2438.750283    -5566.547424    -1534.793407     3723.524108    -5566.541451     3205.290406     2422.189325    -5573.662942
6 Nov 2022 05:39:00.000     -285.916695    -3647.939641    -5815.271074     -285.922369    -3647.932810    -5815.275080     2969.781027     2119.651499    -5821.861199     2971.827998     2134.829943    -5815.266899     2971.827862     2134.828908    -5815.267349     2971.805547     2134.849825    -5815.271074     2971.805509     2134.850061    -5815.271006     2964.976439     2086.469185    -5836.278840     2971.681943     2135.022060    -5815.271006     2971.681434     2135.022584    -5815.271074    -1301.120365     3419.994185    -5815.265704     2969.779746     2119.651305    -5821.861923
6 Nov 2022 05:40:00.000     -380.380685    -3255.938016    -6038.297296     -380.386577    -3255.930923    -6038.300750     2721.183816     1807.773197    -6044.333774     2725.321927     1821.686827    -6038.288960     2725.321648     1821.685877    -6038.289373     2725.275648     1821.728430    -6038.297296     2725.275572     1821.728708    -6038.297246     2711.829437     1777.396199    -6057.532494     2725.170129     1821.886440    -6038.297246     2725.169739     1821.886858    -6038.297296    -1061.713997     3101.393635    -6038.292554     2721.182487     1807.772996    -6044.334432
6 Nov 2022 05:41:00.000     -469.679945    -2848.852734    -6234.651262     -469.686029    -2848.845410    -6234.654150     2460.600281     1487.932163    -6240.107503     2466.811138     1500.519691    -6234.638801     2466.810716     1500.518830    -6234.639175     2466.741236     1500.582829    -6234.651262     2466.741122     1500.583149    -6234.651230     2446.737679     1460.494284    -6252.029165     2466.654267     1500.725917    -6234.651230     2466.653996     1500.726229    -6234.651262     -817.631187     2769.131892    -6234.647168     2460.598909     1487.931955    -6240.108093
6 Nov 2022 05:42:00.000     -553.299613    -2428.521331    -6403.476014     -553.305862    -2428.513809    -6403.478327     2189.182299     1161.539745    -6408.327992     2197.438383     1172.745745    -6403.459483     2197.437820     1172.744977    -6403.459817     2197.345168     1172.830138    -6403.476014     2197.345017     1172.830499    -6403.475999     2170.872891     1137.161797    -6418.920105     2197.277132     1172.957675    -6403.475999     2197.276982     1172.957878    -6403.476014     -569.948476     2424.677080    -6403.472587     2189.180890     1161.539531    -6408.328513
6 Nov 2022 05:43:00.000     -630.766276    -1996.842033    -6544.035872     -630.772661    -1996.834346    -6544.037602     1908.128268      830.034911    -6548.262232     1918.393061      839.810057    -6544.015345     1918.392360      839.809386    -6544.015636     1918.276945      839.915330    -6544.035872     1918.276757      839.915730    -6544.035876     1885.453031      808.824195    -6557.478173     1918.228141      840.026755    -6544.035876     1918.228114      840.026848    -6544.035872     -319.757368     2069.549555    -6544.033127     1908.126828      830.034692    -6548.262679
6 Nov 2022 05:44:00.000     -701.650478    -1555.765166    -6655.719366     -701.656973    -1555.757348    -6655.720508     1618.677882      494.878010    -6659.301509     1630.906036      503.179288    -6655.694932     1630.905200      503.178717    -6655.695180     1630.767533      503.304977    -6655.719366     1630.767308      503.305414    -6655.719388     1591.736991      476.927857    -6667.100726     1630.738175      503.399799    -6655.719388     1630.738270      503.399781    -6655.719366      -68.159603     1705.315287    -6655.717314     1618.676418      494.877787    -6659.301882
6 Nov 2022 05:45:00.000     -765.568955    -1107.284341    -6738.041672     -765.575530    -1107.276425    -6738.042226     1322.106746      157.544470    -6740.963841     1336.244285      164.335362    -6738.013440     1336.243315      164.334893    -6738.013643     1336.084004      164.480910    -6738.041672     1336.083744      164.481382    -6738.041712     1291.019119      142.933844    -6747.312025     1336.074222      164.558712    -6738.041712     1336.074440      164.558583    -6738.041672      183.737586     1333.579062    -6738.040323     1322.105264      157.544245    -6740.964137
6 Nov 2022 05:46:00.000     -822.186573     -653.427441    -6790.646513     -822.193199     -653.419464    -6790.646478     1019.720823     -180.481567    -6792.895855     1035.705382     -175.230930    -6790.614606     1035.704284     -175.231294    -6790.614764     1035.524031     -175.066165    -6790.646513     1035.523737     -175.065659    -6790.646571      984.623593     -191.688409    -6797.765087     1035.533868     -175.005724    -6790.646571     1035.534207     -175.005963    -6790.646513      434.826242      955.977519    -6790.645872     1019.719329     -180.481793    -6792.896073
6 Nov 2022 05:47:00.000     -871.217983     -196.247504    -6813.307463     -871.224631     -196.239501    -6813.306843      712.850795     -517.713600    -6814.874086      730.611899     -514.026307    -6813.272022      730.610677     -514.026564    -6813.272134      730.410277     -513.843053    -6813.307463      730.409950     -513.842515    -6813.307538      673.898704     -525.467381    -6818.242956      730.439689     -513.800239    -6813.307538      730.440149     -513.800589    -6813.307463      684.002410      574.172089    -6813.307534      712.849296     -517.713827    -6814.874226
6 Nov 2022 05:48:00.000     -912.428984      262.186425    -6805.928736     -912.435625      262.194420    -6805.927538      402.846390     -852.669081    -6806.805753      422.305762     -850.561347    -6805.889917      422.304422     -850.561496    -6805.889982      422.084758     -850.360411    -6805.928736      422.084399     -850.359844    -6805.928829      360.211110     -856.935709    -6808.659448      422.133616     -850.335413    -6805.928829      422.134195     -850.335871    -6805.928736      930.170825      189.841918    -6805.929518      402.844893     -852.669309    -6806.805813
